Ngày,Mã CK,Giá đóng cửa,Giá mở cửa,Giá cao nhất,Giá thấp nhất
2024-08-22,VNM,54400.0,54400.0,54400.0,54400.0
2024-08-23,VNM,55200.0,55100.0,55500.0,54500.0
2024-08-26,VNM,55100.0,55000.0,55400.0,54800.0
2024-08-27,VNM,55900.0,55800.0,56400.0,55500.0
2024-08-28,VNM,55600.0,55800.0,56100.0,55400.0
2024-08-29,VNM,54600.0,54800.0,54800.0,54200.0
2024-08-30,VNM,54200.0,54100.0,54400.0,53700.0
2024-09-02,VNM,54700.0,54900.0,55100.0,54200.0
2024-09-03,VNM,55000.0,55000.0,55200.0,54800.0
2024-09-04,VNM,55200.0,55400.0,55400.0,55100.0
2024-09-05,VNM,56700.0,57000.0,57300.0,56300.0
2024-09-06,VNM,57800.0,57700.0,57800.0,57600.0
2024-09-09,VNM,58100.0,58000.0,58400.0,57500.0
2024-09-10,VNM,56200.0,56000.0,56500.0,55700.0
2024-09-11,VNM,56200.0,56500.0,56900.0,56000.0
2024-09-12,VNM,56800.0,56700.0,57400.0,56400.0
2024-09-13,VNM,56900.0,56700.0,57000.0,56600.0
2024-09-16,VNM,57000.0,56800.0,57000.0,56700.0
2024-09-17,VNM,57700.0,57700.0,58000.0,57600.0
2024-09-18,VNM,58700.0,58600.0,58800.0,58300.0
2024-09-19,VNM,59600.0,59900.0,60000.0,59200.0
2024-09-20,VNM,60700.0,60500.0,60800.0,60400.0
2024-09-23,VNM,60200.0,60100.0,60800.0,59900.0
2024-09-24,VNM,60900.0,61200.0,61600.0,60700.0
2024-09-25,VNM,60800.0,61200.0,61500.0,60600.0
2024-09-26,VNM,58800.0,58700.0,59100.0,58700.0
2024-09-27,VNM,59600.0,59300.0,59700.0,58900.0
2024-09-30,VNM,61700.0,61700.0,61800.0,61400.0
2024-10-01,VNM,59900.0,59700.0,60200.0,59300.0
2024-10-02,VNM,59000.0,59200.0,59300.0,59000.0
2024-10-03,VNM,56900.0,56800.0,57200.0,56600.0
2024-10-04,VNM,57100.0,56800.0,57100.0,56700.0
2024-10-07,VNM,56700.0,56800.0,57000.0,56100.0
2024-10-08,VNM,56200.0,56000.0,56500.0,55800.0
2024-10-09,VNM,56200.0,56100.0,56400.0,55700.0
2024-10-10,VNM,55500.0,55400.0,55800.0,55300.0
2024-10-11,VNM,55200.0,55500.0,55700.0,54900.0
2024-10-14,VNM,55400.0,55400.0,55900.0,55200.0
2024-10-15,VNM,55800.0,55800.0,55900.0,55400.0
2024-10-16,VNM,54700.0,54800.0,54900.0,54600.0
2024-10-17,VNM,53200.0,53000.0,53300.0,53000.0
2024-10-18,VNM,52700.0,52500.0,52800.0,52500.0
2024-10-21,VNM,52600.0,52500.0,52600.0,52400.0
2024-10-22,VNM,52200.0,52500.0,52700.0,52200.0
2024-10-23,VNM,51100.0,50900.0,51300.0,50700.0
2024-10-24,VNM,51200.0,51100.0,51300.0,50800.0
2024-10-25,VNM,52000.0,51500.0,52100.0,51300.0
2024-10-28,VNM,53000.0,53000.0,53300.0,52600.0
2024-10-29,VNM,53300.0,53000.0,53500.0,52900.0
2024-10-30,VNM,53700.0,53800.0,54200.0,53500.0
2024-10-31,VNM,52900.0,52800.0,53000.0,52800.0
2024-11-01,VNM,54100.0,54300.0,54700.0,53800.0
2024-11-04,VNM,55000.0,55000.0,55200.0,55000.0
2024-11-05,VNM,56000.0,56200.0,56400.0,55800.0
2024-11-06,VNM,56500.0,56100.0,56600.0,55900.0
2024-11-07,VNM,55900.0,55700.0,56500.0,55400.0
2024-11-08,VNM,55700.0,55700.0,55800.0,55400.0
2024-11-11,VNM,56800.0,56700.0,56900.0,56400.0
2024-11-12,VNM,57400.0,57400.0,57700.0,57200.0
2024-11-13,VNM,58100.0,58200.0,58200.0,57700.0
2024-11-14,VNM,58300.0,58700.0,58800.0,58100.0
2024-11-15,VNM,58900.0,59300.0,59600.0,58200.0
2024-11-18,VNM,58400.0,58400.0,58400.0,58300.0
2024-11-19,VNM,58000.0,57800.0,58200.0,57700.0
2024-11-20,VNM,58500.0,58100.0,59000.0,58000.0
2024-11-21,VNM,59000.0,58900.0,59100.0,58600.0
2024-11-22,VNM,60300.0,60600.0,60700.0,59900.0
2024-11-25,VNM,60100.0,60200.0,60300.0,59900.0
2024-11-26,VNM,60200.0,60000.0,60600.0,59700.0
2024-11-27,VNM,60800.0,60600.0,60900.0,60300.0
2024-11-28,VNM,59000.0,59000.0,59400.0,58500.0
2024-11-29,VNM,58300.0,58400.0,58700.0,57900.0
2024-12-02,VNM,56800.0,56300.0,56800.0,56200.0
2024-12-03,VNM,56700.0,56600.0,57100.0,56200.0
2024-12-04,VNM,56300.0,56300.0,56600.0,55800.0
2024-12-05,VNM,55200.0,55000.0,55400.0,54700.0
2024-12-06,VNM,56200.0,56700.0,56800.0,56100.0
2024-12-09,VNM,56800.0,56600.0,57200.0,56600.0
2024-12-10,VNM,57200.0,57000.0,57300.0,56500.0
2024-12-11,VNM,57200.0,57400.0,57900.0,56900.0
2024-12-12,VNM,56800.0,56700.0,56800.0,56700.0
2024-12-13,VNM,57100.0,57100.0,57600.0,57000.0
2024-12-16,VNM,58100.0,58200.0,58700.0,58000.0
2024-12-17,VNM,58500.0,58300.0,58500.0,57900.0
2024-12-18,VNM,59800.0,59800.0,60000.0,59800.0
2024-12-19,VNM,59500.0,59800.0,60100.0,59300.0
2024-12-20,VNM,59100.0,59400.0,59700.0,58700.0
2024-12-23,VNM,60000.0,60000.0,60100.0,59400.0
2024-12-24,VNM,58800.0,59000.0,59200.0,58600.0
2024-12-25,VNM,57700.0,57400.0,58300.0,57100.0
2024-12-26,VNM,57700.0,57800.0,58000.0,57600.0
2024-12-27,VNM,58600.0,58500.0,58700.0,58000.0
2024-12-30,VNM,60100.0,60300.0,60300.0,60000.0
2024-12-31,VNM,61400.0,61300.0,61500.0,61200.0
2025-01-01,VNM,60600.0,60900.0,61000.0,60500.0
2025-01-02,VNM,60300.0,60300.0,60400.0,60100.0
2025-01-03,VNM,61000.0,61000.0,61300.0,60800.0
2025-01-06,VNM,62000.0,61900.0,62200.0,61800.0
2025-01-07,VNM,62000.0,61800.0,62100.0,61600.0
2025-01-08,VNM,61800.0,61600.0,62100.0,61500.0
2025-01-09,VNM,60700.0,60700.0,61000.0,60400.0
2025-01-10,VNM,60300.0,60000.0,60400.0,59600.0
2025-01-13,VNM,60900.0,60300.0,61200.0,59600.0
2025-01-14,VNM,62600.0,62800.0,62900.0,62600.0
2025-01-15,VNM,63200.0,63100.0,63300.0,63100.0
2025-01-16,VNM,63000.0,63400.0,64000.0,63000.0
2025-01-17,VNM,61800.0,61800.0,62000.0,61000.0
2025-01-20,VNM,61400.0,61400.0,61600.0,61100.0
2025-01-21,VNM,61000.0,60800.0,61600.0,60600.0
2025-01-22,VNM,61200.0,61800.0,62000.0,61000.0
2025-01-23,VNM,60600.0,60900.0,61100.0,60200.0
2025-01-24,VNM,60100.0,59700.0,60300.0,59600.0
2025-01-27,VNM,61100.0,61400.0,61500.0,60900.0
2025-01-28,VNM,58900.0,59000.0,59000.0,58800.0
2025-01-29,VNM,58300.0,58500.0,58800.0,57700.0
2025-01-30,VNM,58200.0,58000.0,58700.0,57900.0
2025-01-31,VNM,57800.0,57500.0,57900.0,57300.0
2025-02-03,VNM,58500.0,58600.0,58800.0,58300.0
2025-02-04,VNM,59000.0,59300.0,59600.0,58900.0
2025-02-05,VNM,58500.0,58700.0,58900.0,58500.0
2025-02-06,VNM,58000.0,58500.0,58800.0,57800.0
2025-02-07,VNM,58500.0,58700.0,58700.0,58500.0
2025-02-10,VNM,58400.0,57800.0,58600.0,57400.0
2025-02-11,VNM,57800.0,57800.0,58600.0,57500.0
2025-02-12,VNM,57400.0,57300.0,58000.0,57100.0
2025-02-13,VNM,56300.0,56400.0,56500.0,55700.0
2025-02-14,VNM,56900.0,57100.0,57200.0,56600.0
2025-02-17,VNM,57400.0,57200.0,57500.0,57100.0
2025-02-18,VNM,56800.0,56600.0,56900.0,55900.0
2025-02-19,VNM,56800.0,56800.0,57100.0,56700.0
2025-02-20,VNM,56600.0,56500.0,56800.0,56500.0
2025-02-21,VNM,56200.0,56500.0,57100.0,56000.0
2025-02-24,VNM,55900.0,56000.0,56200.0,55700.0
2025-02-25,VNM,55500.0,55600.0,56100.0,54900.0
2025-02-26,VNM,55800.0,55700.0,55800.0,55400.0
2025-02-27,VNM,57200.0,57200.0,57300.0,56700.0
2025-02-28,VNM,58000.0,58000.0,58100.0,57900.0
2025-03-03,VNM,57800.0,57700.0,57900.0,57400.0
2025-03-04,VNM,59400.0,58900.0,60100.0,58600.0
2025-03-05,VNM,59400.0,59300.0,60000.0,58900.0
2025-03-06,VNM,58500.0,58700.0,58800.0,58000.0
2025-03-07,VNM,58900.0,59000.0,59300.0,58600.0
2025-03-10,VNM,60400.0,60500.0,60600.0,60200.0
2025-03-11,VNM,59600.0,59500.0,59600.0,59500.0
2025-03-12,VNM,59400.0,60000.0,60200.0,59100.0
2025-03-13,VNM,58400.0,58000.0,58700.0,57800.0
2025-03-14,VNM,58200.0,58000.0,58400.0,57800.0
2025-03-17,VNM,58600.0,58600.0,58600.0,58200.0
2025-03-18,VNM,57100.0,56900.0,57300.0,56700.0
2025-03-19,VNM,57000.0,56900.0,57400.0,56900.0
2025-03-20,VNM,57200.0,57100.0,57400.0,57000.0
2025-03-21,VNM,57600.0,57500.0,57700.0,57300.0
2025-03-24,VNM,56000.0,56200.0,56300.0,55800.0
2025-03-25,VNM,54300.0,54200.0,54800.0,54200.0
2025-03-26,VNM,54400.0,54500.0,54500.0,54100.0
2025-03-27,VNM,55400.0,55100.0,55500.0,54900.0
2025-03-28,VNM,55000.0,54700.0,55300.0,54500.0
2025-03-31,VNM,55100.0,55100.0,55400.0,55100.0
2025-04-01,VNM,54400.0,54400.0,54500.0,54300.0
2025-04-02,VNM,54700.0,54800.0,55000.0,54200.0
2025-04-03,VNM,53600.0,53300.0,53900.0,53200.0
2025-04-04,VNM,52500.0,52400.0,52700.0,52200.0
2025-04-07,VNM,53700.0,53900.0,54200.0,53600.0
2025-04-08,VNM,53400.0,53600.0,53800.0,52900.0
2025-04-09,VNM,52400.0,52200.0,52600.0,51900.0
2025-04-10,VNM,53800.0,53900.0,54000.0,53300.0
2025-04-11,VNM,54100.0,54200.0,54300.0,54000.0
2025-04-14,VNM,55200.0,55400.0,55400.0,55100.0
2025-04-15,VNM,55400.0,55000.0,55500.0,55000.0
2025-04-16,VNM,55700.0,55400.0,55800.0,55300.0
2025-04-17,VNM,55700.0,55800.0,56000.0,55300.0
2025-04-18,VNM,56100.0,55600.0,56300.0,55000.0
2025-04-21,VNM,56400.0,56600.0,57100.0,56100.0
2025-04-22,VNM,58200.0,58000.0,58300.0,57900.0
2025-04-23,VNM,56900.0,56900.0,56900.0,56500.0
2025-04-24,VNM,57800.0,58000.0,58200.0,57800.0
2025-04-25,VNM,58000.0,58200.0,58500.0,57800.0
2025-04-28,VNM,58400.0,58400.0,58500.0,58100.0
2025-04-29,VNM,58200.0,58000.0,58500.0,57800.0
2025-04-30,VNM,58800.0,58800.0,59000.0,58600.0
2025-05-01,VNM,58900.0,59100.0,59700.0,58300.0
2025-05-02,VNM,59200.0,59300.0,59600.0,58800.0
2025-05-05,VNM,59000.0,58700.0,59300.0,58600.0
2025-05-06,VNM,59500.0,59600.0,59800.0,59300.0
2025-05-07,VNM,60400.0,60400.0,60600.0,60300.0
2025-05-08,VNM,60800.0,60700.0,61300.0,60500.0
2025-05-09,VNM,59500.0,59600.0,60100.0,58500.0
2025-05-12,VNM,59100.0,59100.0,59500.0,58900.0
2025-05-13,VNM,59600.0,59700.0,60000.0,59400.0
2025-05-14,VNM,61100.0,61400.0,61500.0,61100.0
2025-05-15,VNM,61900.0,61900.0,62700.0,61400.0
2025-05-16,VNM,63100.0,63400.0,63400.0,62800.0
2025-05-19,VNM,62900.0,62600.0,63000.0,62100.0
2025-05-20,VNM,62400.0,62200.0,62800.0,62100.0
2025-05-21,VNM,61500.0,61700.0,61800.0,61000.0
2025-05-22,VNM,62100.0,62200.0,62600.0,62100.0
2025-05-23,VNM,62400.0,62500.0,62600.0,62400.0
2025-05-26,VNM,61400.0,60800.0,61700.0,60500.0
2025-05-27,VNM,62100.0,62400.0,62500.0,62000.0
2025-05-28,VNM,62100.0,61700.0,62200.0,61500.0
2025-05-29,VNM,61600.0,61400.0,61600.0,61100.0
2025-05-30,VNM,62300.0,62100.0,62400.0,62100.0
2025-06-02,VNM,60600.0,60800.0,61000.0,60400.0
2025-06-03,VNM,60000.0,60200.0,60600.0,59900.0
2025-06-04,VNM,60400.0,60200.0,60500.0,59900.0
2025-06-05,VNM,61400.0,61700.0,61800.0,61400.0
2025-06-06,VNM,60800.0,60500.0,61000.0,60100.0
2025-06-09,VNM,59200.0,59300.0,59600.0,59200.0
2025-06-10,VNM,57000.0,57000.0,57200.0,56800.0
2025-06-11,VNM,57700.0,57700.0,57800.0,57700.0
2025-06-12,VNM,58100.0,57900.0,58100.0,57800.0
2025-06-13,VNM,58700.0,58600.0,58900.0,58400.0
2025-06-16,VNM,58300.0,58500.0,58600.0,58100.0
2025-06-17,VNM,57600.0,57400.0,57700.0,57300.0
2025-06-18,VNM,57400.0,57600.0,57900.0,57400.0
2025-06-19,VNM,55900.0,56000.0,56500.0,55700.0
2025-06-20,VNM,55800.0,56100.0,56800.0,55400.0
2025-06-23,VNM,55200.0,55400.0,55900.0,55000.0
2025-06-24,VNM,56200.0,56400.0,56600.0,55900.0
2025-06-25,VNM,56300.0,56100.0,56500.0,55900.0
2025-06-26,VNM,55500.0,55600.0,55900.0,55100.0
2025-06-27,VNM,56000.0,55800.0,56000.0,55700.0
2025-06-30,VNM,56800.0,56800.0,56900.0,56300.0
2025-07-01,VNM,58100.0,58300.0,58500.0,58000.0
2025-07-02,VNM,59500.0,59700.0,59900.0,59500.0
2025-07-03,VNM,59900.0,59600.0,60100.0,59100.0
2025-07-04,VNM,58900.0,59000.0,59100.0,58600.0
2025-07-07,VNM,58300.0,58100.0,58300.0,57900.0
2025-07-08,VNM,59600.0,59600.0,59900.0,59300.0
2025-07-09,VNM,60100.0,60700.0,60700.0,59800.0
2025-07-10,VNM,61100.0,61000.0,61500.0,60700.0
2025-07-11,VNM,60100.0,60200.0,60500.0,59800.0
2025-07-14,VNM,59800.0,59900.0,60200.0,59400.0
2025-07-15,VNM,59600.0,59800.0,60000.0,59100.0
2025-07-16,VNM,60100.0,60200.0,60700.0,59800.0
2025-07-17,VNM,59700.0,59600.0,59900.0,59400.0
2025-07-18,VNM,60200.0,60300.0,60300.0,59600.0
2025-07-21,VNM,59100.0,59200.0,59600.0,58900.0
2025-07-22,VNM,59600.0,59600.0,59800.0,59400.0
2025-07-23,VNM,60100.0,59800.0,60400.0,59300.0
2025-07-24,VNM,61000.0,60900.0,61600.0,60800.0
2025-07-25,VNM,62100.0,62300.0,62700.0,61600.0
2025-07-28,VNM,61400.0,61500.0,61600.0,61300.0
2025-07-29,VNM,62700.0,62600.0,62800.0,62500.0
2025-07-30,VNM,62600.0,62000.0,63200.0,61900.0
2025-07-31,VNM,64500.0,64300.0,64500.0,63600.0
2025-08-01,VNM,64600.0,64700.0,64800.0,64300.0
2025-08-04,VNM,63800.0,63700.0,63800.0,63500.0
2025-08-05,VNM,63400.0,63500.0,63900.0,62700.0
2025-08-06,VNM,62800.0,62900.0,63200.0,62600.0
2025-08-07,VNM,61300.0,61700.0,61800.0,61000.0
2025-08-08,VNM,60400.0,59800.0,60900.0,59300.0
2025-08-11,VNM,59600.0,59900.0,59900.0,59500.0
2025-08-12,VNM,60700.0,60600.0,60900.0,60200.0
2025-08-13,VNM,61900.0,61800.0,62000.0,61600.0
2025-08-14,VNM,61300.0,61200.0,61600.0,61100.0
2025-08-15,VNM,61500.0,61400.0,61900.0,61000.0
2025-08-18,VNM,60000.0,60300.0,61000.0,59500.0
2025-08-19,VNM,60100.0,60200.0,60300.0,59900.0
2025-08-20,VNM,60500.0,61000.0,61400.0,60300.0
2025-08-21,VNM,61600.0,61300.0,61700.0,61300.0
2025-08-22,VNM,62700.0,62400.0,63000.0,62300.0
2025-08-25,VNM,61300.0,61500.0,61600.0,60700.0
2025-08-26,VNM,62000.0,61600.0,62100.0,61300.0
2025-08-27,VNM,61300.0,61600.0,61800.0,60800.0
2025-08-28,VNM,61100.0,61100.0,61500.0,61000.0
2025-08-29,VNM,60100.0,59800.0,60300.0,59600.0
2025-09-01,VNM,59600.0,59500.0,59800.0,59400.0
2025-09-02,VNM,57500.0,57400.0,57700.0,57000.0
2025-09-03,VNM,58200.0,57900.0,58300.0,57700.0
2025-09-04,VNM,56900.0,57000.0,57000.0,56500.0
2025-09-05,VNM,57600.0,57200.0,57700.0,56900.0
2025-09-08,VNM,58300.0,58700.0,59300.0,58100.0
2025-09-09,VNM,58600.0,59200.0,59600.0,58400.0
2025-09-10,VNM,57400.0,57000.0,57600.0,57000.0
2025-09-11,VNM,57300.0,57200.0,57500.0,57000.0
2025-09-12,VNM,57300.0,57400.0,57900.0,56800.0
2025-09-15,VNM,58200.0,58400.0,59000.0,57900.0
2025-09-16,VNM,57100.0,57200.0,57500.0,56800.0
2025-09-17,VNM,57700.0,58100.0,58100.0,57500.0
2025-09-18,VNM,57300.0,57300.0,57500.0,57000.0
2025-09-19,VNM,58000.0,58000.0,58100.0,57700.0
2025-09-22,VNM,57600.0,57700.0,57800.0,57400.0
2025-09-23,VNM,56300.0,56000.0,56600.0,55700.0
2025-09-24,VNM,56300.0,56300.0,56500.0,56100.0
2025-09-25,VNM,55900.0,55600.0,56000.0,55200.0
2025-09-26,VNM,55800.0,55600.0,55900.0,55500.0
2025-09-29,VNM,55600.0,55700.0,56500.0,55100.0
2025-09-30,VNM,57500.0,57300.0,57900.0,57000.0
2025-10-01,VNM,58100.0,58200.0,58400.0,57900.0
2025-10-02,VNM,57500.0,57600.0,58000.0,57400.0
2025-10-03,VNM,57000.0,56900.0,57700.0,56900.0
2025-10-06,VNM,57300.0,57200.0,57400.0,56900.0
2025-10-07,VNM,57600.0,57700.0,57800.0,57600.0
2025-10-08,VNM,58700.0,58400.0,58700.0,57700.0
2025-10-09,VNM,58300.0,58800.0,59200.0,58000.0
2025-10-10,VNM,58300.0,58500.0,58700.0,58100.0
2025-10-13,VNM,59700.0,59700.0,60000.0,59200.0
2025-10-14,VNM,58900.0,58500.0,59100.0,58400.0
2025-10-15,VNM,59000.0,59100.0,59100.0,58500.0
2025-10-16,VNM,56500.0,56800.0,56900.0,56500.0
2025-10-17,VNM,55700.0,56000.0,56300.0,55700.0
2025-10-20,VNM,56700.0,56300.0,56800.0,56200.0
2025-10-21,VNM,57000.0,56900.0,57200.0,56600.0
2025-10-22,VNM,56800.0,57300.0,57600.0,56600.0
2025-10-23,VNM,57800.0,57700.0,58100.0,57600.0
2025-10-24,VNM,59000.0,59200.0,59500.0,58400.0
2025-10-27,VNM,60300.0,60400.0,60500.0,60000.0
2025-10-28,VNM,58600.0,58300.0,58700.0,58200.0
2025-10-29,VNM,59900.0,60100.0,60300.0,59600.0
2025-10-30,VNM,61000.0,60900.0,61800.0,60900.0
2025-10-31,VNM,59900.0,59400.0,60100.0,59000.0
2025-11-03,VNM,59700.0,59100.0,59900.0,59000.0
2025-11-04,VNM,60900.0,61000.0,61000.0,60800.0
2025-11-05,VNM,62800.0,63100.0,63300.0,62600.0
2025-11-06,VNM,63800.0,64400.0,64500.0,63700.0
2025-11-07,VNM,64200.0,64100.0,64200.0,63800.0
2025-11-10,VNM,64200.0,63800.0,64500.0,63500.0
2025-11-11,VNM,62800.0,63000.0,63200.0,62400.0
2025-11-12,VNM,63700.0,64000.0,64200.0,63400.0
2025-11-13,VNM,61800.0,61800.0,62200.0,61700.0
2025-11-14,VNM,60600.0,60800.0,61000.0,60200.0
2025-11-17,VNM,59800.0,59900.0,60200.0,59700.0
2025-11-18,VNM,59200.0,59200.0,59300.0,59000.0
2025-11-19,VNM,58100.0,58100.0,58300.0,58100.0
2025-11-20,VNM,56500.0,56700.0,56900.0,56500.0
2025-11-21,VNM,57700.0,58100.0,58300.0,57400.0
2025-11-24,VNM,57600.0,57700.0,57800.0,57600.0
2025-11-25,VNM,58300.0,58500.0,58900.0,58100.0
2025-11-26,VNM,57800.0,57700.0,57800.0,57600.0
2025-11-27,VNM,57400.0,57400.0,57500.0,57200.0
2025-11-28,VNM,57700.0,57900.0,58400.0,57400.0
2025-12-01,VNM,57500.0,57800.0,58200.0,57400.0
2025-12-02,VNM,57000.0,56900.0,57600.0,56800.0
2025-12-03,VNM,57200.0,57300.0,57300.0,56800.0
2025-12-04,VNM,57500.0,57400.0,57500.0,57400.0
2025-12-05,VNM,57900.0,58000.0,58400.0,57800.0
2025-12-08,VNM,59400.0,58900.0,59700.0,58700.0
2025-12-09,VNM,57700.0,57300.0,58000.0,57000.0
2025-12-10,VNM,57500.0,57300.0,57500.0,57200.0
2025-12-11,VNM,57900.0,57900.0,58700.0,57800.0
2025-12-12,VNM,58300.0,58200.0,58600.0,57900.0
2025-12-15,VNM,57200.0,57300.0,57300.0,57000.0
2025-12-16,VNM,57000.0,57200.0,57300.0,57000.0
2025-12-17,VNM,57200.0,57300.0,57500.0,56500.0
2025-12-18,VNM,55700.0,55800.0,56000.0,55600.0
2025-12-19,VNM,54400.0,54200.0,54400.0,54200.0
2025-12-22,VNM,53600.0,53400.0,54100.0,53300.0
2025-12-23,VNM,53500.0,53200.0,53700.0,53100.0
2025-12-24,VNM,52700.0,52700.0,53000.0,52500.0
2025-12-25,VNM,52100.0,51800.0,52500.0,51800.0
2025-12-26,VNM,51400.0,51400.0,51400.0,51300.0
2025-12-29,VNM,52000.0,51900.0,52300.0,51800.0
2025-12-30,VNM,52600.0,52500.0,52600.0,52400.0
2025-12-31,VNM,52500.0,52600.0,52700.0,52300.0
2026-01-01,VNM,52900.0,53400.0,53600.0,52600.0
2026-01-02,VNM,53500.0,53200.0,53700.0,53000.0
2026-01-05,VNM,53000.0,52500.0,53200.0,52200.0
2026-01-06,VNM,52900.0,52500.0,53100.0,52000.0
2026-01-07,VNM,52500.0,52400.0,52500.0,52000.0
2026-01-08,VNM,52900.0,53000.0,53100.0,52800.0
2026-01-09,VNM,50900.0,51200.0,51300.0,50700.0
2026-01-12,VNM,51000.0,51000.0,51200.0,50800.0
2026-01-13,VNM,51800.0,52100.0,52200.0,51800.0
2026-01-14,VNM,52500.0,52600.0,52700.0,52400.0
2026-01-15,VNM,52600.0,52800.0,52900.0,52400.0
2026-01-16,VNM,54100.0,54200.0,54200.0,53900.0
2026-01-19,VNM,53800.0,53600.0,54000.0,53200.0
2026-01-20,VNM,54500.0,54400.0,55000.0,54300.0
2026-01-21,VNM,54800.0,54900.0,55300.0,54500.0
2026-01-22,VNM,56200.0,56100.0,56300.0,56100.0
2026-01-23,VNM,55100.0,54800.0,55200.0,54700.0
2026-01-26,VNM,54900.0,55100.0,55500.0,54900.0
2026-01-27,VNM,55800.0,56000.0,56100.0,55700.0
2026-01-28,VNM,56300.0,56100.0,56700.0,55900.0
2026-01-29,VNM,56400.0,56800.0,57000.0,56100.0
2026-01-30,VNM,57100.0,57200.0,57200.0,56800.0
2026-02-02,VNM,56900.0,56800.0,56900.0,56500.0
2026-02-03,VNM,57100.0,57500.0,57800.0,56900.0
2026-02-04,VNM,55600.0,55700.0,55800.0,55300.0
2026-02-05,VNM,56100.0,56100.0,56600.0,56100.0
2026-02-06,VNM,56400.0,56400.0,56700.0,55700.0
2026-02-09,VNM,56600.0,56700.0,56700.0,56200.0
2026-02-10,VNM,55500.0,55100.0,55900.0,55000.0
2026-02-11,VNM,55300.0,55000.0,55500.0,55000.0
2026-02-12,VNM,54300.0,54500.0,54700.0,54200.0
2026-02-13,VNM,54300.0,53800.0,54500.0,53800.0
2026-02-16,VNM,52600.0,52500.0,52700.0,52200.0
2026-02-17,VNM,52900.0,53200.0,53300.0,52500.0
2026-02-18,VNM,52400.0,52000.0,52500.0,51700.0
2026-02-19,VNM,52600.0,52800.0,53000.0,52500.0
2026-02-20,VNM,52500.0,52200.0,53100.0,51600.0
2026-02-23,VNM,52400.0,52500.0,52800.0,52300.0
2026-02-24,VNM,52500.0,52400.0,53000.0,52300.0
2026-02-25,VNM,52000.0,51900.0,52100.0,51500.0
2026-02-26,VNM,52400.0,52400.0,52600.0,52300.0
2026-02-27,VNM,51900.0,51800.0,52300.0,51700.0
2026-03-02,VNM,52400.0,52500.0,52500.0,52100.0
2026-03-03,VNM,53700.0,53700.0,54000.0,53700.0
2026-03-04,VNM,54600.0,54400.0,55000.0,54300.0
2026-03-05,VNM,54200.0,54300.0,54400.0,53800.0
2026-03-06,VNM,53700.0,53400.0,53900.0,53400.0
2026-03-09,VNM,53200.0,53400.0,53500.0,53000.0
2026-03-10,VNM,54200.0,54400.0,54500.0,54100.0
2026-03-11,VNM,55700.0,55900.0,56200.0,55700.0
2026-03-12,VNM,55100.0,55300.0,55600.0,54900.0
2026-03-13,VNM,54600.0,54700.0,55000.0,54600.0
2026-03-16,VNM,53000.0,53200.0,53900.0,53000.0
2026-03-17,VNM,53200.0,53100.0,53500.0,52800.0
2026-03-18,VNM,54000.0,54200.0,54300.0,53900.0
2026-03-19,VNM,54300.0,54500.0,54500.0,53600.0
2026-03-20,VNM,53000.0,53400.0,53600.0,52800.0
2026-03-23,VNM,53700.0,53900.0,54100.0,53700.0
2026-03-24,VNM,52200.0,52700.0,52800.0,51900.0
2026-03-25,VNM,52300.0,52200.0,52400.0,52200.0
2026-03-26,VNM,53500.0,53200.0,53600.0,52700.0
2026-03-27,VNM,53200.0,53200.0,53500.0,52800.0
2026-03-30,VNM,52300.0,52400.0,52900.0,52100.0
2026-03-31,VNM,52500.0,52300.0,52600.0,51900.0
2026-04-01,VNM,52600.0,52400.0,52900.0,52300.0
2026-04-02,VNM,51200.0,51300.0,51500.0,50800.0
2026-04-03,VNM,50900.0,50700.0,50900.0,50400.0
2026-04-06,VNM,49100.0,49000.0,49400.0,48700.0
2026-04-07,VNM,48300.0,48000.0,48400.0,47700.0
2026-04-08,VNM,48700.0,48400.0,48800.0,48400.0
2026-04-09,VNM,48300.0,48300.0,48500.0,48100.0
2026-04-10,VNM,49100.0,49200.0,49300.0,48800.0
2026-04-13,VNM,49400.0,49300.0,49500.0,49200.0
2026-04-14,VNM,50600.0,50600.0,50600.0,50200.0
2026-04-15,VNM,51200.0,51100.0,51300.0,50800.0
2026-04-16,VNM,51100.0,51100.0,51100.0,51100.0
2026-04-17,VNM,50400.0,50500.0,50600.0,50200.0
2026-04-20,VNM,50400.0,50500.0,50600.0,50300.0
2026-04-21,VNM,50800.0,50900.0,51100.0,50700.0
2026-04-22,VNM,50400.0,50500.0,50700.0,50300.0
2026-04-23,VNM,50700.0,50700.0,50900.0,50600.0
2026-04-24,VNM,50200.0,50300.0,50600.0,49900.0
2026-04-27,VNM,50500.0,50600.0,50600.0,50200.0
2026-04-28,VNM,49400.0,49400.0,49500.0,49300.0
2026-04-29,VNM,50100.0,50200.0,50400.0,49900.0
2026-04-30,VNM,49700.0,49800.0,49900.0,49600.0
2026-05-01,VNM,50700.0,50600.0,50700.0,50300.0
2026-05-04,VNM,50900.0,50700.0,51000.0,50600.0
2026-05-05,VNM,50600.0,50500.0,50800.0,50500.0
2026-05-06,VNM,51900.0,51900.0,52200.0,51800.0
2026-05-07,VNM,52600.0,52500.0,52900.0,52500.0
2026-05-08,VNM,52900.0,52700.0,52900.0,52700.0
2026-05-11,VNM,53700.0,53600.0,54100.0,53300.0
2026-05-12,VNM,53200.0,53300.0,53500.0,52900.0
2026-05-13,VNM,53000.0,53000.0,53000.0,52700.0
